goblin: .word 128, 16
.byte 255,255,255,255,58,255,41,41,41,41,255,58,255,255,255,255,255,255,255,255,58,255,41,41,41,41,255,58,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,41,41,58,41,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,41,58,41,41,255,255,255,255,255,255,255,255,255,255,255,58,255,41,41,41,41,255,58,255,255,255,255,255,255,255,255,58,255,41,41,41,41,255,58,255,255,255,255,
255,255,255,255,58,41,41,41,41,41,41,58,255,255,255,255,255,255,255,255,58,41,41,41,41,41,41,58,255,255,255,255,255,255,255,255,255,255,255,41,41,58,41,255,255,255,255,255,255,255,255,255,255,255,41,5,41,58,41,41,255,255,255,255,255,255,255,255,255,41,58,41,41,255,255,255,255,255,255,255,255,255,255,255,41,41,58,41,5,41,255,255,255,255,255,255,255,255,255,255,58,41,41,41,41,41,41,58,255,255,255,255,255,255,255,255,58,41,41,41,41,41,41,58,255,255,255,255,
255,255,255,255,58,41,41,41,41,41,41,58,255,255,255,255,255,255,255,255,58,41,41,41,41,41,41,58,255,255,255,255,255,255,255,255,255,255,41,5,41,58,41,41,255,255,255,255,255,255,255,255,255,255,41,41,41,58,41,41,255,255,255,255,255,255,255,255,41,41,58,41,5,41,255,255,255,255,255,255,255,255,255,255,41,41,58,41,41,41,255,255,255,255,255,255,255,255,255,255,58,41,5,41,5,41,58,58,255,255,255,255,255,255,255,255,58,58,41,5,41,5,41,58,255,255,255,255,
255,255,255,255,255,41,41,41,41,41,41,255,255,255,255,255,255,255,255,255,255,41,41,41,41,41,41,255,255,255,255,255,255,255,255,255,255,255,41,41,41,58,41,41,255,255,255,255,255,255,255,255,255,255,41,41,41,41,41,41,255,255,255,255,255,255,255,255,41,41,58,41,41,41,255,255,255,255,255,255,255,255,255,255,41,41,41,41,41,41,255,255,255,255,255,255,255,255,255,255,255,41,41,41,41,41,41,255,255,255,255,255,255,255,255,255,255,41,41,41,41,41,41,255,255,255,255,255,
255,255,255,255,255,255,41,41,41,41,255,255,255,255,255,255,255,255,255,255,255,255,41,41,41,41,255,255,255,255,255,255,255,255,255,255,255,255,41,41,41,41,41,41,255,255,255,255,255,255,255,255,255,255,255,41,41,41,41,255,255,255,255,255,255,255,255,255,41,41,41,41,41,41,255,255,255,255,255,255,255,255,255,255,255,41,41,41,41,255,255,255,255,255,255,255,255,255,255,255,255,255,41,41,41,41,255,255,255,255,255,255,255,255,255,255,255,255,41,41,41,41,255,255,255,255,255,255,
255,255,255,41,41,58,58,58,58,58,58,41,41,255,255,255,255,255,255,41,41,58,58,58,58,58,58,41,41,255,255,255,255,255,255,255,255,255,255,41,41,41,41,255,255,255,255,255,255,255,255,255,255,91,255,58,58,58,58,255,255,255,255,255,255,255,255,255,255,41,41,41,41,255,255,255,255,255,255,255,255,255,255,255,58,58,58,58,58,255,91,255,255,255,255,255,255,255,255,41,41,58,58,58,58,58,58,41,41,255,255,255,255,255,255,41,41,58,58,58,58,58,58,41,41,255,255,255,
255,255,41,41,58,58,58,58,58,58,58,58,41,41,255,255,255,255,41,41,58,58,58,58,58,58,58,58,41,41,255,255,255,255,255,255,255,91,255,58,58,58,58,255,255,255,255,255,255,255,255,255,10,91,58,58,58,58,41,58,255,255,255,255,255,255,255,255,255,58,58,58,58,255,91,255,255,255,255,255,255,255,255,255,58,41,58,3,3,58,91,10,255,255,255,255,255,255,41,41,41,58,58,58,58,58,58,91,91,91,255,255,255,255,41,41,58,58,58,58,58,58,58,41,41,41,255,255,
255,255,41,41,58,58,58,58,58,58,58,58,41,41,255,255,255,255,41,41,58,58,58,58,58,58,58,58,41,41,255,255,255,255,255,255,10,91,58,58,58,58,41,58,255,255,255,255,255,255,255,246,10,91,41,41,41,41,41,58,255,255,255,255,255,255,255,255,58,41,58,3,3,58,91,10,255,255,255,255,255,255,255,255,58,41,41,3,246,246,246,246,246,255,255,255,255,255,41,41,58,58,58,58,58,58,91,10,10,10,91,255,255,255,41,41,58,58,58,58,58,58,58,91,91,91,255,255,
255,255,41,41,58,58,58,58,58,58,58,58,41,41,255,255,255,91,41,41,58,58,58,58,58,58,58,58,41,41,255,255,255,255,255,246,10,91,41,41,41,41,41,58,255,255,255,255,255,255,255,255,10,91,41,41,41,41,41,58,255,255,255,255,255,255,255,255,58,41,41,3,246,246,246,246,246,255,255,255,255,255,255,255,58,41,41,3,246,246,246,246,255,255,255,255,255,255,41,41,58,58,58,58,58,91,10,10,10,10,10,91,255,3,3,3,3,58,58,58,58,58,91,10,10,10,91,255,
255,91,41,41,37,37,37,37,37,37,37,37,41,41,255,255,255,91,41,41,37,37,37,37,37,37,37,37,41,41,255,255,255,255,255,255,10,91,41,41,41,41,41,58,255,255,255,255,255,255,255,255,10,91,37,37,37,37,37,37,255,255,255,255,255,255,255,255,58,41,41,3,246,246,246,246,255,255,255,255,255,255,255,255,37,37,37,3,3,37,91,10,255,255,255,255,255,3,3,3,3,37,37,37,37,91,10,10,10,10,10,91,255,3,246,246,3,37,37,37,37,91,10,10,10,10,10,91,
255,91,41,41,20,20,20,20,20,20,20,20,255,255,255,255,255,91,10,10,20,20,20,20,20,20,20,20,41,41,255,255,255,255,255,255,10,91,37,37,37,37,37,37,255,255,255,255,255,255,255,255,10,91,255,20,20,20,20,20,255,255,255,255,255,255,255,255,37,37,37,3,3,37,91,10,255,255,255,255,255,255,255,255,20,20,20,20,20,255,91,10,255,255,255,255,255,3,246,246,3,20,20,20,20,91,10,10,10,10,10,91,255,255,246,246,20,20,20,20,20,91,10,10,10,10,10,91,
255,91,10,10,20,20,20,20,20,20,20,20,255,255,255,255,255,255,91,10,20,20,20,20,20,20,20,20,255,255,255,255,255,255,255,255,10,91,255,20,20,20,20,20,255,255,255,255,255,255,255,255,255,91,255,255,20,20,20,255,255,255,255,255,255,255,255,255,20,20,20,20,20,255,91,10,255,255,255,255,255,255,255,255,255,20,20,20,255,255,91,255,255,255,255,255,255,255,246,246,20,20,20,20,20,20,91,10,10,10,91,255,255,255,246,246,20,20,20,20,20,91,10,10,10,10,10,91,
255,255,91,10,58,58,58,20,20,58,58,58,255,255,255,255,255,255,255,91,58,58,58,20,20,58,58,58,255,255,255,255,255,255,255,255,255,91,255,58,20,20,20,58,255,255,255,255,255,255,255,255,255,255,255,255,58,58,58,255,255,255,255,255,255,255,255,255,58,20,20,20,58,255,91,255,255,255,255,255,255,255,255,255,255,58,58,58,255,255,255,255,255,255,255,255,255,255,246,246,58,58,20,20,20,20,58,91,91,91,255,255,255,255,246,246,58,58,20,20,20,20,91,10,10,10,91,255,
255,255,255,91,58,58,58,255,255,58,58,58,255,255,255,255,255,255,255,255,58,58,58,255,255,58,58,58,255,255,255,255,255,255,255,255,255,255,58,58,58,255,58,58,58,255,255,255,255,255,255,255,255,255,255,255,58,58,58,255,255,255,255,255,255,255,255,58,58,58,255,58,58,58,255,255,255,255,255,255,255,255,255,255,255,58,58,58,255,255,255,255,255,255,255,255,255,255,246,246,58,58,58,255,255,58,58,58,255,255,255,255,255,255,255,246,58,58,58,255,255,58,58,91,91,91,255,255,
255,255,255,255,58,58,255,255,255,255,58,58,255,255,255,255,255,255,255,255,58,58,255,255,255,255,58,58,255,255,255,255,255,255,255,255,58,58,58,58,255,255,255,58,58,58,255,255,255,255,255,255,255,255,255,255,58,58,58,255,255,255,255,255,255,255,58,58,58,255,255,255,58,58,58,58,255,255,255,255,255,255,255,255,255,58,58,58,255,255,255,255,255,255,255,255,255,255,255,246,58,58,255,255,255,255,58,58,255,255,255,255,255,255,255,255,58,58,255,255,255,255,58,58,255,255,255,255,
255,255,255,255,255,255,255,255,255,255,58,58,255,255,255,255,255,255,255,255,58,58,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,58,58,255,255,255,58,58,58,255,255,255,255,255,255,255,255,255,255,58,58,58,58,255,255,255,255,255,255,255,255,58,58,58,255,255,255,58,58,255,255,255,255,255,255,255,255,255,255,58,58,58,58,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,58,58,255,255,255,255,255,255,255,255,58,58,255,255,255,255,255,255,255,255,255,255,


