teste_mapa_tilemap: .word  60, 77
.byte
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,9,9,13,13,13,13,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,9,9,9,9,9,13,6,13,9,9,9,9,9,9,9,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,7,7,13,
13,13,13,13,13,2,0,0,0,0,3,13,13,13,13,2,0,0,3,13,13,9,9,9,9,9,9,0,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,7,13,
13,13,13,13,6,0,0,0,0,0,0,3,13,13,2,0,0,0,0,13,13,13,9,9,9,9,0,0,0,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,
13,13,13,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,13,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,9,9,
13,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,9,9,
13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,13,13,13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,
13,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,4,13,13,13,13,2,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,13,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
13,0,10,4,4,5,0,0,0,0,0,0,0,0,10,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,
13,4,13,13,13,13,4,4,4,0,0,4,4,4,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,4,4,4,4,4,4,4,5,0,0,10,4,4,4,4,4,4,4,13,

13,13,13,13,13,13,13,13,2,0,0,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,0,0,3,13,13,13,13,13,13,13,13,
13,2,0,3,13,2,0,0,0,0,0,0,0,0,0,0,0,3,13,13,13,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,7,7,0,0,7,7,0,0,9,9,9,9,9,
13,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,3,13,13,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,7,0,0,13,13,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,9,9,9,
13,0,0,0,0,0,0,3,2,0,0,0,0,0,8,8,0,0,0,13,13,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,13,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
13,0,0,10,5,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
13,0,0,3,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,10,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,13,0,8,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,13,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,
13,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,10,13,13,13,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,10,13,13,
13,4,4,13,13,4,4,4,4,0,0,4,4,4,4,4,4,13,13,13,13,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,13,13,4,4,4,4,4,4,4,13,0,0,13,4,4,4,4,4,13,13,13,

13,13,13,13,13,13,13,13,2,0,0,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,0,0,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,0,0,3,13,13,13,13,13,13,13,13,
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
13,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,7,0,0,7,0,0,0,7,7,7,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,13,
13,0,0,0,0,0,10,13,13,5,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,13,
13,0,0,0,0,10,13,13,13,13,5,0,0,0,0,0,0,0,0,3,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
13,0,0,0,0,3,13,13,13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
13,0,0,0,0,0,3,13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
13,0,0,0,0,0,0,3,2,0,0,0,0,0,7,7,0,0,0,4,4,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,13,13,13,13,6,4,5,0,0,0,0,0,0,0,0,7,0,0,7,0,0,13,
13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,13,13,13,13,13,13,13,5,0,0,0,0,0,0,0,7,0,0,7,0,0,13,
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,13,13,13,13,13,13,13,13,13,13,5,0,0,0,0,0,0,0,0,0,0,0,10,13,
13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4,4,4,4,13,13,

11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,
11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,
11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,
11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,
11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,
11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,
11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,
11,11,11,11,11,12,12,12,12,6,6,12,12,12,12,11,11,11,11,11,11,11,11,11,11,12,12,12,12,6,6,12,12,12,12,11,11,11,11,11,11,11,11,11,11,12,12,12,12,6,6,12,12,12,12,11,11,11,11,11,

14,14,14,14,14,14,14,14,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,
14,14,14,14,14,1,1,1,1,1,1,1,14,14,14,14,14,14,14,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,
14,14,14,14,14,1,1,1,1,1,1,14,14,14,14,1,1,1,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,
14,14,14,14,1,1,1,1,1,1,1,1,14,14,1,1,1,1,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,
14,14,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,
14,14,1,1,1,1,1,15,15,1,1,1,1,1,1,1,1,1,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,
14,1,1,1,1,1,1,15,15,1,1,1,1,1,1,1,1,1,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,
14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,
14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,
14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,
14,14,14,14,14,14,14,14,14,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,1,14,14,14,14,14,14,14,14,14,

