boss: .word 64, 32
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,81,81,81,199,199,199,199,199,199,199,199,199,199,199,114,114,114,40,40,40,199,114,81,199,199,199,199,199,199,199,199,81,81,81,199,199,199,199,199,199,199,199,199,199,199,199,114,114,114,40,40,114,40,40,40,199,114,81,199,199,199,199,
199,199,199,81,81,81,81,199,199,199,199,199,199,40,40,40,40,40,114,114,114,40,40,114,114,199,199,199,199,199,199,199,199,199,81,81,81,81,199,199,199,199,199,199,199,40,40,114,114,114,114,114,114,114,114,114,114,40,114,114,199,199,199,199,
199,199,199,199,81,81,81,81,81,199,199,199,40,40,40,40,40,40,40,40,114,114,114,114,81,199,199,199,199,199,199,199,199,199,199,81,81,81,81,81,199,199,199,199,40,40,40,40,114,114,114,114,114,114,114,114,114,114,114,81,199,199,199,199,
199,199,199,199,199,81,81,81,81,81,81,40,40,40,40,40,40,40,40,40,40,40,114,114,114,199,199,199,199,199,199,199,199,199,199,199,81,81,81,81,81,81,81,40,40,40,40,40,40,40,40,114,114,114,114,114,114,114,114,114,199,199,199,199,
199,199,40,40,199,199,81,81,81,81,81,81,40,40,40,40,114,81,81,40,40,40,114,114,81,199,199,199,199,199,199,199,199,199,199,199,199,81,81,81,81,81,81,81,40,40,40,40,114,81,81,40,114,114,114,114,114,114,114,81,199,199,199,199,
199,114,114,40,40,199,199,199,81,81,81,81,40,40,114,114,114,114,81,81,40,40,199,114,81,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,81,81,81,81,40,40,114,114,114,114,81,81,40,40,199,199,199,199,114,81,199,199,199,199,
199,114,114,114,40,40,40,40,40,40,40,40,40,114,114,114,114,114,114,24,40,24,24,24,24,199,199,199,199,24,24,199,199,199,199,199,40,40,40,40,40,40,40,40,40,114,114,114,114,114,114,24,40,24,24,24,24,199,199,199,199,24,24,199,
199,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,24,24,24,5,24,24,24,24,24,24,24,81,24,199,199,199,40,40,114,114,114,114,114,114,114,114,114,114,114,114,114,114,24,24,24,5,24,24,24,24,24,24,24,81,24,
199,199,114,114,114,81,114,114,114,114,81,81,81,81,114,114,81,81,114,24,24,24,24,24,24,24,24,24,24,24,24,24,199,199,40,40,114,114,114,114,114,114,114,81,81,81,114,114,81,81,114,24,24,24,24,24,24,24,24,24,24,24,24,24,
199,199,199,114,114,114,81,81,114,114,114,81,114,114,114,114,81,81,114,24,24,24,24,24,24,24,24,24,24,24,24,24,199,40,40,114,114,114,81,81,114,114,81,81,114,114,114,114,81,81,114,24,24,24,24,24,24,24,24,24,24,24,24,24,
199,199,199,199,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,24,24,24,5,24,24,24,24,24,24,24,81,24,199,40,114,114,114,81,114,114,114,114,114,114,114,114,114,114,114,114,114,24,24,24,5,24,24,24,24,24,24,24,81,24,
199,199,199,199,199,114,114,114,114,114,114,114,114,114,114,114,114,114,114,24,114,24,24,24,24,199,199,199,199,24,24,199,199,40,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,24,114,24,24,24,24,199,199,199,199,24,24,199,
199,199,199,199,199,199,199,199,81,81,81,81,114,114,114,114,114,114,81,81,114,114,199,199,199,199,114,81,199,199,199,199,199,114,114,114,199,199,199,199,81,81,81,81,114,114,114,114,114,114,81,81,114,114,199,40,81,199,199,199,199,199,199,199,
199,199,199,199,199,81,81,81,81,81,81,81,114,114,114,114,114,81,81,114,114,114,114,40,40,40,114,81,199,199,199,199,199,114,114,199,199,199,81,81,81,81,81,81,114,114,114,114,114,81,81,114,114,114,40,40,81,199,199,199,199,199,199,199,
199,199,199,199,81,81,81,81,81,81,81,114,114,114,114,114,114,114,114,114,114,40,40,114,114,114,114,114,199,199,199,199,199,199,199,199,199,81,81,81,81,81,81,114,114,114,114,114,114,114,114,114,114,40,40,40,114,199,199,199,199,199,199,199,
199,199,199,81,81,81,81,81,81,199,199,199,114,114,114,114,114,40,40,40,40,114,114,114,114,114,114,81,199,199,199,199,199,199,199,199,81,81,81,81,81,199,199,199,114,114,114,114,114,40,40,40,40,40,114,114,81,199,199,199,199,199,199,199,
199,199,81,81,81,81,199,199,199,199,199,199,199,114,40,40,40,114,114,114,114,114,114,114,114,114,114,114,199,199,199,199,199,199,199,81,81,81,81,199,199,199,199,199,199,114,40,40,40,40,40,40,40,114,114,114,114,199,199,199,199,199,199,199,
199,81,81,81,199,199,199,199,199,199,199,199,199,199,199,199,114,114,114,114,114,114,114,114,114,199,114,81,199,199,199,199,199,199,81,81,81,199,199,199,199,199,199,199,199,199,199,199,40,114,114,114,114,114,199,114,81,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


